site,latitude,longitude,variety,Date,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef
ColliOrientali,44,11,Merlot,6/4/2019 12:00:00 AM,0,16.469782,904.32367,100,44.625202,64.83803,65,
ColliOrientali,44,11,Merlot,6/5/2019 12:00:00 AM,0,15.249781,918.1847,100,45.309196,64.87644,65,
ColliOrientali,44,11,Merlot,6/6/2019 12:00:00 AM,0,14.934782,932.3792,100,46.009644,64.91578,65,
ColliOrientali,44,11,Merlot,6/7/2019 12:00:00 AM,0,14.259783,946.2655,100,46.694885,64.95427,65,65
ColliOrientali,44,11,Merlot,6/8/2019 12:00:00 AM,0,17.329782,959.1522,100,47.3308,64.98998,65,
ColliOrientali,44,11,Merlot,6/9/2019 12:00:00 AM,0,16.634783,971.9779,100,47.9637,65.14796,65,
ColliOrientali,44,11,Merlot,6/10/2019 12:00:00 AM,0,18.684782,984.17633,100,48.56565,65.34389,65,
ColliOrientali,44,11,Merlot,6/11/2019 12:00:00 AM,0,19.484781,995.97235,100,49.147743,65.53336,66,
ColliOrientali,44,11,Merlot,6/12/2019 12:00:00 AM,0,19.15978,1008.063,100,49.744373,65.72756,66,
ColliOrientali,44,11,Merlot,6/13/2019 12:00:00 AM,0,18.114782,1020.39496,100,50.352913,65.925644,66,
ColliOrientali,44,11,Merlot,6/14/2019 12:00:00 AM,0,17.604782,1032.3738,100,50.944023,66.11805,66,
ColliOrientali,44,11,Merlot,6/15/2019 12:00:00 AM,0,19.63478,1043.8031,100,51.508022,66.30163,66,
ColliOrientali,44,11,Merlot,6/16/2019 12:00:00 AM,0,18.954782,1055.5,100,52.08522,66.48951,66,
ColliOrientali,44,11,Merlot,6/17/2019 12:00:00 AM,0,18.139782,1067.8995,100,52.697098,66.688675,67,
ColliOrientali,44,11,Merlot,6/18/2019 12:00:00 AM,0,17.899782,1080.2467,100,53.30639,66.88699,67,
ColliOrientali,44,11,Merlot,6/19/2019 12:00:00 AM,0,18.779781,1092.2709,100,53.899734,67.08013,67,
ColliOrientali,44,11,Merlot,6/20/2019 12:00:00 AM,0,18.594782,1104.1521,100,54.48604,67.27097,67,
ColliOrientali,44,11,Merlot,6/21/2019 12:00:00 AM,0,17.799782,1116.5945,100,55.100025,67.470825,67,
ColliOrientali,44,11,Merlot,6/22/2019 12:00:00 AM,0,16.709784,1130.2335,100,55.77306,67.689896,68,
ColliOrientali,44,11,Merlot,6/23/2019 12:00:00 AM,0,17.164782,1142.8066,100,56.393497,67.891846,68,
ColliOrientali,44,11,Merlot,6/24/2019 12:00:00 AM,0,18.809782,1154.3417,100,56.962715,68.13073,68,
ColliOrientali,44,11,Merlot,6/25/2019 12:00:00 AM,0,20.859781,1164.3102,100,57.45462,68.40214,68,
ColliOrientali,44,11,Merlot,6/26/2019 12:00:00 AM,0,22.644781,1172.5251,100,57.860004,68.6258,69,
ColliOrientali,44,11,Merlot,6/27/2019 12:00:00 AM,0,23.299782,1180.2173,100,58.239586,68.83523,69,
ColliOrientali,44,11,Merlot,6/28/2019 12:00:00 AM,0,21.669783,1189.9017,100,58.717476,69.0989,69,
ColliOrientali,44,11,Merlot,6/29/2019 12:00:00 AM,0,20.279783,1200.6631,100,59.248512,69.391884,69,
ColliOrientali,44,11,Merlot,6/30/2019 12:00:00 AM,0,19.444782,1211.3845,100,59.777576,69.68379,70,
ColliOrientali,44,11,Merlot,7/1/2019 12:00:00 AM,0,19.609781,1222.2758,100,60.315025,69.980316,70,
ColliOrientali,44,11,Merlot,7/2/2019 12:00:00 AM,0,19.614782,1233.151,100,60.851677,70.276405,70,
ColliOrientali,44,11,Merlot,7/3/2019 12:00:00 AM,0,19.344782,1244.6097,100,61.417126,70.58839,71,
ColliOrientali,44,11,Merlot,7/4/2019 12:00:00 AM,0,18.324781,1256.7509,100,62.01625,70.91894,71,
ColliOrientali,44,11,Merlot,7/5/2019 12:00:00 AM,0,18.549782,1268.4391,100,62.593018,71.23717,71,
ColliOrientali,44,11,Merlot,7/6/2019 12:00:00 AM,0,19.67478,1279.4061,100,63.134205,71.53576,72,
ColliOrientali,44,11,Merlot,7/7/2019 12:00:00 AM,0,18.504782,1291.4823,100,63.73012,71.86454,72,
ColliOrientali,44,11,Merlot,7/8/2019 12:00:00 AM,0,18.189783,1303.9583,100,64.345764,72.204216,72,
ColliOrientali,44,11,Merlot,7/9/2019 12:00:00 AM,0,17.299782,1317.3297,100,65.0056,72.56827,73,
ColliOrientali,44,11,Merlot,7/10/2019 12:00:00 AM,0,16.574781,1331.2139,100,65.690735,72.94628,73,
ColliOrientali,44,11,Merlot,7/11/2019 12:00:00 AM,0,15.069782,1344.84,100,66.36314,73.31727,73,
ColliOrientali,44,11,Merlot,7/12/2019 12:00:00 AM,0,16.084782,1358.0043,100,67.01275,73.67568,74,
ColliOrientali,44,11,Merlot,7/13/2019 12:00:00 AM,0,15.874781,1371.2495,100,67.66636,74.0363,74,
ColliOrientali,44,11,Merlot,7/14/2019 12:00:00 AM,0,15.344782,1384.5162,100,68.32102,74.39751,74,
ColliOrientali,44,11,Merlot,7/15/2019 12:00:00 AM,0,15.339781,1398.2845,100,69.00044,74.77236,75,
ColliOrientali,44,11,Merlot,7/16/2019 12:00:00 AM,0,16.399782,1410.9261,100,69.62426,75.11654,75,
ColliOrientali,44,11,Merlot,7/17/2019 12:00:00 AM,0,16.579782,1423.4907,100,70.24428,75.458626,75,
ColliOrientali,44,11,Merlot,7/18/2019 12:00:00 AM,0,17.269781,1436.4058,100,70.881584,75.81026,76,
ColliOrientali,44,11,Merlot,7/19/2019 12:00:00 AM,0,18.054781,1448.4889,100,71.47785,76.13923,76,
ColliOrientali,44,11,Merlot,7/20/2019 12:00:00 AM,0,18.014782,1460.5049,100,72.07079,76.466385,76,
ColliOrientali,44,11,Merlot,7/21/2019 12:00:00 AM,0,19.549782,1471.7738,100,72.62688,76.77319,77,
ColliOrientali,44,11,Merlot,7/22/2019 12:00:00 AM,0,20.20978,1482.2476,100,73.14372,77.05835,77,
ColliOrientali,44,11,Merlot,7/23/2019 12:00:00 AM,0,20.774782,1491.9608,100,73.62303,77.32281,77,
ColliOrientali,44,11,Merlot,7/24/2019 12:00:00 AM,0,21.144781,1501.5211,100,74.0948,77.5831,78,
ColliOrientali,44,11,Merlot,7/25/2019 12:00:00 AM,0,21.449781,1510.6733,100,74.54643,77.832275,78,
ColliOrientali,44,11,Merlot,7/26/2019 12:00:00 AM,0,20.96478,1520.5756,100,75.03507,78.101875,78,
ColliOrientali,44,11,Merlot,7/27/2019 12:00:00 AM,0,18.674784,1532.8037,100,75.63849,78.4348,78,
ColliOrientali,44,11,Merlot,7/28/2019 12:00:00 AM,0,16.649782,1546.6687,100,76.32268,78.81229,79,
ColliOrientali,44,11,Merlot,7/29/2019 12:00:00 AM,0,18.904781,1558.726,100,76.91766,79.140564,79,
ColliOrientali,44,11,Merlot,7/30/2019 12:00:00 AM,0,20.07978,1569.8058,100,77.46442,79.44222,79,
ColliOrientali,44,11,Merlot,7/31/2019 12:00:00 AM,0,19.719782,1581.1782,100,78.025604,79.751854,80,
ColliOrientali,44,11,Merlot,8/1/2019 12:00:00 AM,0,18.404781,1593.436,100,78.630486,80.08559,80,
ColliOrientali,44,11,Merlot,8/2/2019 12:00:00 AM,0,17.444782,1606.5193,100,79.27609,80.44179,80,
ColliOrientali,44,11,Merlot,8/3/2019 12:00:00 AM,0,16.624783,1619.5635,100,79.91978,80.796936,81,
ColliOrientali,44,11,Merlot,8/4/2019 12:00:00 AM,0,17.039782,1632.4968,100,80.558,81.142426,81,
ColliOrientali,44,11,Merlot,8/5/2019 12:00:00 AM,0,17.729782,1645.1595,100,81.18285,81.47184,81,
ColliOrientali,44,11,Merlot,8/6/2019 12:00:00 AM,0,18.10478,1657.7117,100,81.80225,81.79838,82,
ColliOrientali,44,11,Merlot,8/7/2019 12:00:00 AM,0,18.81978,1669.7653,100,82.397064,82.111946,82,
ColliOrientali,44,11,Merlot,8/8/2019 12:00:00 AM,0,19.209782,1681.7837,100,82.99013,82.42459,82,
ColliOrientali,44,11,Merlot,8/9/2019 12:00:00 AM,0,18.804781,1694.0092,100,83.59341,82.74263,83,81
ColliOrientali,44,11,Merlot,8/10/2019 12:00:00 AM,0,21.814783,1703.5747,100,84.06544,82.99147,83,
ColliOrientali,44,11,Merlot,8/11/2019 12:00:00 AM,0,21.664782,1713.3673,100,84.54867,83.24622,83,
ColliOrientali,44,11,Merlot,8/12/2019 12:00:00 AM,0,20.549782,1724.2042,100,85.08343,83.528145,84,
ColliOrientali,44,11,Merlot,8/13/2019 12:00:00 AM,0,19.434782,1735.8644,100,85.65882,83.831474,84,
ColliOrientali,44,11,Merlot,8/14/2019 12:00:00 AM,0,16.779783,1749.5563,100,86.334465,84.18766,84,
ColliOrientali,44,11,Merlot,8/15/2019 12:00:00 AM,0,16.274782,1762.951,100,86.99545,84.53612,85,
ColliOrientali,44,11,Merlot,8/16/2019 12:00:00 AM,0,16.954782,1776.0106,100,87.6399,84.875854,85,
ColliOrientali,44,11,Merlot,8/17/2019 12:00:00 AM,0,16.159782,1789.095,100,88.28557,85.13532,85,
ColliOrientali,44,11,Merlot,8/18/2019 12:00:00 AM,0,17.46478,1801.8846,100,88.91669,85.34354,85,
ColliOrientali,44,11,Merlot,8/19/2019 12:00:00 AM,0,19.664782,1813.039,100,89.46712,85.52512,86,
ColliOrientali,44,11,Merlot,8/20/2019 12:00:00 AM,0,20.744781,1823.3121,100,89.97406,85.69237,86,
ColliOrientali,44,11,Merlot,8/21/2019 12:00:00 AM,0,20.399782,1834.048,100,90.50384,85.86714,86,
ColliOrientali,44,11,Merlot,8/22/2019 12:00:00 AM,0,18.454782,1846.7578,100,91.13102,86.07406,86,
ColliOrientali,44,11,Merlot,8/23/2019 12:00:00 AM,0,18.974783,1859.0175,100,91.73599,86.27364,86,
ColliOrientali,44,11,Merlot,8/24/2019 12:00:00 AM,0,18.94478,1870.8555,100,92.32016,86.46636,86,
ColliOrientali,44,11,Merlot,8/25/2019 12:00:00 AM,0,18.154781,1883.2977,100,92.934135,86.668915,87,
ColliOrientali,44,11,Merlot,8/26/2019 12:00:00 AM,0,18.729782,1895.2764,100,93.525246,86.86393,87,
ColliOrientali,44,11,Merlot,8/27/2019 12:00:00 AM,0,19.109781,1906.9526,100,94.101425,87.054016,87,
ColliOrientali,44,11,Merlot,8/28/2019 12:00:00 AM,0,19.254782,1918.8024,100,94.686165,87.246925,87,
ColliOrientali,44,11,Merlot,8/29/2019 12:00:00 AM,0,19.164782,1930.4498,100,95.26093,87.43655,87,
ColliOrientali,44,11,Merlot,8/30/2019 12:00:00 AM,0,20.049782,1941.4257,100,95.80254,87.61523,88,
ColliOrientali,44,11,Merlot,8/31/2019 12:00:00 AM,0,19.259783,1953.0398,100,96.37567,87.804306,88,
ColliOrientali,44,11,Merlot,9/1/2019 12:00:00 AM,0,16.559782,1966.3616,100,97.03305,88.02118,88,
ColliOrientali,44,11,Merlot,9/2/2019 12:00:00 AM,0,15.4547825,1980.3096,100,97.72133,88.24825,88,
ColliOrientali,44,11,Merlot,9/3/2019 12:00:00 AM,0,13.714783,1994.2883,100,98.41114,88.47582,88,
ColliOrientali,44,11,Merlot,9/4/2019 12:00:00 AM,0,12.844782,2007.783,100,99.07705,88.69551,89,
ColliOrientali,44,11,Merlot,9/5/2019 12:00:00 AM,0,13.859781,2020.9612,100,99.72734,88.91005,89,
ColliOrientali,44,11,Merlot,9/6/2019 12:00:00 AM,0,11.209782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/7/2019 12:00:00 AM,0,10.469782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/8/2019 12:00:00 AM,0,9.8697815,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/9/2019 12:00:00 AM,0,9.164782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/10/2019 12:00:00 AM,0,10.264782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/11/2019 12:00:00 AM,0,11.894781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/12/2019 12:00:00 AM,0,12.779781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/13/2019 12:00:00 AM,0,12.8697815,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/14/2019 12:00:00 AM,0,14.214781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/15/2019 12:00:00 AM,0,14.249781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/16/2019 12:00:00 AM,0,14.5347805,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/17/2019 12:00:00 AM,0,15.054781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/18/2019 12:00:00 AM,0,14.219782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/19/2019 12:00:00 AM,0,10.274782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/20/2019 12:00:00 AM,0,8.399782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/21/2019 12:00:00 AM,0,8.409782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/22/2019 12:00:00 AM,0,7.8547826,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/23/2019 12:00:00 AM,0,8.999783,2026.4865,100,100,0,0,89
ColliOrientali,44,11,Merlot,9/24/2019 12:00:00 AM,0,10.039782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/25/2019 12:00:00 AM,0,10.524782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/26/2019 12:00:00 AM,0,10.324781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/27/2019 12:00:00 AM,0,10.974783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/28/2019 12:00:00 AM,0,12.359781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/29/2019 12:00:00 AM,0,12.124781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/30/2019 12:00:00 AM,0,13.389782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/1/2019 12:00:00 AM,0,13.964783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/2/2019 12:00:00 AM,0,12.194782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/3/2019 12:00:00 AM,0,8.739782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/4/2019 12:00:00 AM,0,7.529782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/5/2019 12:00:00 AM,0,9.314781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/6/2019 12:00:00 AM,0,8.974781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/7/2019 12:00:00 AM,0,9.969782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/8/2019 12:00:00 AM,0,7.7747827,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/9/2019 12:00:00 AM,0,9.049782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/10/2019 12:00:00 AM,0,9.789782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/11/2019 12:00:00 AM,0,9.054783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/12/2019 12:00:00 AM,0,8.499783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/13/2019 12:00:00 AM,0,9.809782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/14/2019 12:00:00 AM,0,10.419783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/15/2019 12:00:00 AM,0,11.139782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/16/2019 12:00:00 AM,0,10.254782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/17/2019 12:00:00 AM,0,9.624783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/18/2019 12:00:00 AM,0,9.339783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/19/2019 12:00:00 AM,0,10.734781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/20/2019 12:00:00 AM,0,11.389782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/21/2019 12:00:00 AM,0,12.534782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/22/2019 12:00:00 AM,0,12.109781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/23/2019 12:00:00 AM,0,10.774782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/24/2019 12:00:00 AM,0,9.689781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/25/2019 12:00:00 AM,0,9.959782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/26/2019 12:00:00 AM,0,9.809782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/27/2019 12:00:00 AM,0,9.724783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/28/2019 12:00:00 AM,0,8.274782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/29/2019 12:00:00 AM,0,7.8197827,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/30/2019 12:00:00 AM,0,5.914782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/31/2019 12:00:00 AM,0,4.334782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/1/2019 12:00:00 AM,0,4.044782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/2/2019 12:00:00 AM,0,4.489783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/3/2019 12:00:00 AM,0,7.834782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/4/2019 12:00:00 AM,0,7.6747823,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/5/2019 12:00:00 AM,0,8.284782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/6/2019 12:00:00 AM,0,5.159783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/7/2019 12:00:00 AM,0,4.0647826,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/8/2019 12:00:00 AM,0,3.204782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/9/2019 12:00:00 AM,0,3.5748818,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/10/2019 12:00:00 AM,0,2.537121,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/11/2019 12:00:00 AM,0,1.4631556,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/12/2019 12:00:00 AM,0,2.3297822,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/13/2019 12:00:00 AM,0,2.2737858,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/14/2019 12:00:00 AM,0,1.5853598,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/15/2019 12:00:00 AM,0,3.5997825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/16/2019 12:00:00 AM,0,3.8647819,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/17/2019 12:00:00 AM,0,4.034936,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/18/2019 12:00:00 AM,0,2.445538,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/19/2019 12:00:00 AM,0,3.954782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/20/2019 12:00:00 AM,0,3.544783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/21/2019 12:00:00 AM,0,0,0,-0,0,0,0,
ColliOrientali,44,11,Merlot,11/22/2019 12:00:00 AM,0,0,0,-0,0,0,0,
ColliOrientali,44,11,Merlot,11/23/2019 12:00:00 AM,0,0,0,-0,0,0,0,
ColliOrientali,44,11,Merlot,11/24/2019 12:00:00 AM,0,0,0,-0,0,0,0,
ColliOrientali,44,11,Merlot,11/25/2019 12:00:00 AM,0,0,0,-0,0,0,0,
ColliOrientali,44,11,Merlot,11/26/2019 12:00:00 AM,-0.6213784,0,0,0.25866935,0,0,0,
ColliOrientali,44,11,Merlot,11/27/2019 12:00:00 AM,-0.6213784,0,0,0.25866935,0,0,0,
ColliOrientali,44,11,Merlot,11/28/2019 12:00:00 AM,-0.6213784,0,0,0.25866935,0,0,0,
ColliOrientali,44,11,Merlot,11/29/2019 12:00:00 AM,-1.6089821,0,0,0.66979206,0,0,0,
ColliOrientali,44,11,Merlot,11/30/2019 12:00:00 AM,-2.9730105,0,0,1.237614,0,0,0,
ColliOrientali,44,11,Merlot,12/1/2019 12:00:00 AM,-4.427533,0,0,1.8431073,0,0,0,
ColliOrientali,44,11,Merlot,12/2/2019 12:00:00 AM,-5.6392117,0,0,2.3475087,0,0,0,
ColliOrientali,44,11,Merlot,12/3/2019 12:00:00 AM,-8.708689,0,0,3.6252801,0,0,0,
ColliOrientali,44,11,Merlot,12/4/2019 12:00:00 AM,-11.990387,0,0,4.991396,0,0,0,
ColliOrientali,44,11,Merlot,12/5/2019 12:00:00 AM,-14.639504,0,0,6.0941787,0,0,0,
ColliOrientali,44,11,Merlot,12/6/2019 12:00:00 AM,-18.01517,0,0,7.499411,0,0,0,
ColliOrientali,44,11,Merlot,12/7/2019 12:00:00 AM,-20.994232,0,0,8.739545,0,0,0,
ColliOrientali,44,11,Merlot,12/8/2019 12:00:00 AM,-24.72172,0,0,10.291234,0,0,0,
ColliOrientali,44,11,Merlot,12/9/2019 12:00:00 AM,-27.022291,0,0,11.248924,0,0,0,
ColliOrientali,44,11,Merlot,12/10/2019 12:00:00 AM,-30.942055,0,0,12.880654,0,0,0,
ColliOrientali,44,11,Merlot,12/11/2019 12:00:00 AM,-34.08848,0,0,14.190459,0,0,0,
ColliOrientali,44,11,Merlot,12/12/2019 12:00:00 AM,-35.144066,0,0,14.629881,0,0,0,
ColliOrientali,44,11,Merlot,12/13/2019 12:00:00 AM,-37.383236,0,0,15.56201,0,0,0,
ColliOrientali,44,11,Merlot,12/14/2019 12:00:00 AM,-42.557102,0,0,17.715803,0,0,0,
ColliOrientali,44,11,Merlot,12/15/2019 12:00:00 AM,-47.784813,0,0,19.89201,0,0,0,
ColliOrientali,44,11,Merlot,12/16/2019 12:00:00 AM,-49.894505,0,0,20.77024,0,0,0,
ColliOrientali,44,11,Merlot,12/17/2019 12:00:00 AM,-49.894505,0,0,20.77024,0,0,0,
ColliOrientali,44,11,Merlot,12/18/2019 12:00:00 AM,-49.894505,0,0,20.77024,0,0,0,
ColliOrientali,44,11,Merlot,12/19/2019 12:00:00 AM,-50.051956,0,0,20.835785,0,0,0,
ColliOrientali,44,11,Merlot,12/20/2019 12:00:00 AM,-50.562813,0,0,21.048445,0,0,0,
ColliOrientali,44,11,Merlot,12/21/2019 12:00:00 AM,-50.562813,0,0,21.048445,0,0,0,
ColliOrientali,44,11,Merlot,12/22/2019 12:00:00 AM,-51.73258,0,0,21.535398,0,0,0,
ColliOrientali,44,11,Merlot,12/23/2019 12:00:00 AM,-53.451954,0,0,22.251146,0,0,0,
ColliOrientali,44,11,Merlot,12/24/2019 12:00:00 AM,-55.84629,0,0,23.247868,0,0,0,
ColliOrientali,44,11,Merlot,12/25/2019 12:00:00 AM,-60.105007,0,0,25.0207,0,0,0,
ColliOrientali,44,11,Merlot,12/26/2019 12:00:00 AM,-65.49938,0,0,27.266289,0,0,0,
ColliOrientali,44,11,Merlot,12/27/2019 12:00:00 AM,-69.32017,0,0,28.856813,0,0,0,
ColliOrientali,44,11,Merlot,12/28/2019 12:00:00 AM,-72.8011,0,0,30.305868,0,0,0,
ColliOrientali,44,11,Merlot,12/29/2019 12:00:00 AM,-74.079254,0,0,30.83794,0,0,0,
ColliOrientali,44,11,Merlot,12/30/2019 12:00:00 AM,-75.86862,0,0,31.582827,0,0,0,
ColliOrientali,44,11,Merlot,12/31/2019 12:00:00 AM,-79.70828,0,0,33.18121,0,0,0,
ColliOrientali,44,11,Merlot,1/1/2020 12:00:00 AM,-81.99006,0,0,34.131077,0,0,0,
ColliOrientali,44,11,Merlot,1/2/2020 12:00:00 AM,-85.37936,0,0,35.541985,0,0,0,
ColliOrientali,44,11,Merlot,1/3/2020 12:00:00 AM,-89.28744,0,0,37.16885,0,0,0,
ColliOrientali,44,11,Merlot,1/4/2020 12:00:00 AM,-95.37586,0,0,39.70336,0,0,0,
ColliOrientali,44,11,Merlot,1/5/2020 12:00:00 AM,-101.56993,0,0,42.28185,0,0,0,
ColliOrientali,44,11,Merlot,1/6/2020 12:00:00 AM,-104.58223,0,0,43.535816,0,0,0,
ColliOrientali,44,11,Merlot,1/7/2020 12:00:00 AM,-105.642494,0,0,43.977184,0,0,0,
ColliOrientali,44,11,Merlot,1/8/2020 12:00:00 AM,-107.55451,0,0,44.773125,0,0,0,
ColliOrientali,44,11,Merlot,1/9/2020 12:00:00 AM,-110.58989,0,0,46.0367,0,0,0,
ColliOrientali,44,11,Merlot,1/10/2020 12:00:00 AM,-114.700806,0,0,47.74801,0,0,0,
ColliOrientali,44,11,Merlot,1/11/2020 12:00:00 AM,-120.5007,0,0,50.162403,0,0,0,
ColliOrientali,44,11,Merlot,1/12/2020 12:00:00 AM,-120.09517,0.405533,0,50.00641,0,0,0,
ColliOrientali,44,11,Merlot,1/13/2020 12:00:00 AM,-120.09517,0,0,50.00641,0,0,0,
ColliOrientali,44,11,Merlot,1/14/2020 12:00:00 AM,-120.09517,0,0,50.00641,0,0,0,
ColliOrientali,44,11,Merlot,1/15/2020 12:00:00 AM,-119.999794,0.095376216,0,50.046112,0,0,0,
ColliOrientali,44,11,Merlot,1/16/2020 12:00:00 AM,-119.64269,0.35710105,0,50.194767,0,0,0,
ColliOrientali,44,11,Merlot,1/17/2020 12:00:00 AM,-118.96496,0.67773193,0,50.4769,0,0,0,
ColliOrientali,44,11,Merlot,1/18/2020 12:00:00 AM,-118.886314,0.078641005,0,50.509636,0,0,0,
ColliOrientali,44,11,Merlot,1/19/2020 12:00:00 AM,-118.12761,0.7587021,0,50.82547,0,0,0,
ColliOrientali,44,11,Merlot,1/20/2020 12:00:00 AM,-117.55157,0.57603914,0,51.06527,0,0,0,
ColliOrientali,44,11,Merlot,1/21/2020 12:00:00 AM,-117.21113,0.34043935,0,51.20699,0,0,0,
ColliOrientali,44,11,Merlot,1/22/2020 12:00:00 AM,-116.87561,0.33551553,0,51.346657,0,0,0,
ColliOrientali,44,11,Merlot,1/23/2020 12:00:00 AM,-116.34435,0.5312551,0,51.56781,0,0,0,
ColliOrientali,44,11,Merlot,1/24/2020 12:00:00 AM,-116.13338,0.21097535,0,51.655636,0,0,0,
ColliOrientali,44,11,Merlot,1/25/2020 12:00:00 AM,-116.007034,0.12634312,0,51.70823,0,0,0,
ColliOrientali,44,11,Merlot,1/26/2020 12:00:00 AM,-115.827415,0.17961591,0,51.783,0,0,0,
ColliOrientali,44,11,Merlot,1/27/2020 12:00:00 AM,-115.13488,0.69253814,0,52.071293,0,0,0,
ColliOrientali,44,11,Merlot,1/28/2020 12:00:00 AM,-112.757385,2.3774939,0,53.061005,0,0,0,
ColliOrientali,44,11,Merlot,1/29/2020 12:00:00 AM,-110.443825,2.3135593,0,54.0241,0,0,0,
ColliOrientali,44,11,Merlot,1/30/2020 12:00:00 AM,-108.8793,1.5645199,0,54.675385,0,0,0,
ColliOrientali,44,11,Merlot,1/31/2020 12:00:00 AM,-106.56594,2.3133593,0,55.6384,0,0,0,
