site,latitude,longitude,variety,Date,Tmax,Tmin,RHmax,RHmin,Rad,Prec,ET0,VPD,Wind,LW,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef,TempF,HeatF,ColdF,LightF,AridityF,VPDefF,WindF,DiseaseF,TempFsum,HeatFsum,ColdFsum,LightFsum,AridityFsum,VPDefFsum,WindFsum,DiseaseFsum
ColliOrientali,45.64986,12.44986,Carmenere,12/11/2012,7.48,-3.85,73,44,6.496,0,1.455875,0.2848634,3.9004629,0,-33.1473,0,0,11.356765,0,0,0,,0,1,0.38752615,0.3157797,0.9888722,1,1,0,0.24044576,20.083332,14.52084,4.943761,5.079294,20.083332,15.068264,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/12/2012,5.1499996,-4.2499995,72,39,6.877,0,1.6111927,0.27540097,3.8773148,0,-34.55807,0,0,11.8401165,0,0,0,,0,1,0.24785043,0.3185079,0.98559433,1,1,0,0.24044576,21.083334,14.902547,5.2596545,6.0680294,21.083334,16.068264,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/13/2012,2.7700002,-5.49,73,60,3.477,0,0.83012426,0.1851346,4.1203704,0,-35.022533,0,0,11.999248,0,0,0,,0,1,0.079328686,0.26769504,0.9725304,1,1,0,0.24044576,22.083332,15.143375,5.576045,7.0530796,22.083332,17.068266,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/14/2012,2.89,-0.32999992,98,75,0.582,6.8999996,0.08537849,0.087570116,3.761574,24,-36.319443,0,0,12.443588,0,0,0,,0,1,0.15332918,0.086947225,0.95108956,1,1,0,0.24044576,23.083332,15.225788,5.836209,8.024716,23.083332,18.068264,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/15/2012,4.83,1.9000001,98,98,0.314,8,0.015897848,0.015589307,2.789352,24,-37.784443,0,0,12.945519,0,0,0,,0,1,0.45734766,0.05061053,0.9522533,1,1,0,0.24044576,24.083332,15.391783,5.9216423,8.975854,24.083332,19.068264,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/16/2012,6.15,0.17000008,98,98,1.443,0,0.16628997,0.015480392,1.5625,24,-40.774445,0,0,13.96994,0,0,0,,0,1,0.44745195,0.17177299,0.9563708,1,1,0,0.24044576,25.083334,15.84872,5.977301,9.92828,25.083334,20.068266,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/17/2012,5.75,0.9200001,97,85,1.599,0,0.18626106,0.067467734,3.9351852,13,-43.189445,0,0,14.797356,0,0,0,,0,1,0.46261466,0.1831528,0.9527457,1,1,0,0.24044576,26.083332,16.296803,6.149548,10.8845,26.083332,21.068264,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/18/2012,5.58,-0.13000011,94,65,6.394,0,0.9289512,0.14596128,4.7916665,5,-45.915924,0,0,15.731488,0,0,0,,0,1,0.39153346,0.3128724,0.9503956,1,0.63023245,0,0.24044576,27.083332,16.756454,6.3381057,11.837148,27.083332,22.052858,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/19/2012,5.41,-1.9899999,91,57,6.559,0,1.0634794,0.17140424,3.4722223,3,-47.893497,0,0,16.409033,0,0,0,,0,1,0.312935,0.31424385,0.94512045,1,1,0,0.24044576,28.083334,17.144712,6.6510353,12.787323,28.083334,22.698496,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/20/2012,4.26,-2.26,82,49,5.977,0,1.1659831,0.22028472,4.224537,0,-49.285183,0,0,16.885847,0,0,0,,0,1,0.21530744,0.30882102,0.93842185,1,1,0,0.24044576,29.083332,17.453579,6.965053,13.732164,29.083332,23.698498,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/21/2012,4.95,0.4699998,95,78,2.976,0,0.38632622,0.09721158,2.3726852,9,-51.525185,0,0,17.653305,0,0,0,,0,1,0.36936507,0.2516082,0.9398239,1,1,0,0.24044576,30.083332,17.675306,7.27149,14.670644,30.083332,24.698498,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/22/2012,5.34,-0.23000002,91,67,5.838,0,0.85456705,0.14931591,4.3865743,3,-54.084934,0,0,18.530313,0,0,0,,0,1,0.36809334,0.30752045,0.93634194,1,0.94499624,0,0.24044576,31.083334,18.044619,7.5254283,15.610323,31.083334,25.696205,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/23/2012,4.23,-0.4000001,95,81,2.123,0,0.26973736,0.08179007,3.2638888,9,-56.017212,0,0,19.19234,0,0,0,,0,1,0.2646291,0.21519685,0.9284705,1,1,0,0.24044576,32.08333,18.408401,7.829102,16.546337,32.08333,26.643492,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/24/2012,4.58,0.5799999,98,85,1.46,0,0.16875325,0.060383808,1.550926,13,-58.017212,0,0,19.877571,0,0,0,,0,1,0.34145543,0.17310636,0.93036425,1,1,0,0.24044576,33.083332,18.676231,8.042545,17.474886,33.083332,27.643492,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/25/2012,6.41,3.45,98,98,0.451,0,0.030885104,0.017402062,1.6087962,24,-59.496056,0,0,20.384245,0,0,0,,0,1,0.7270477,0.069901235,0.9381249,1,1,0,0.24044576,34.083332,19.033752,8.211351,18.405575,34.083332,28.643494,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/26/2012,7.6400003,5.2900004,98,98,0.281,8.7,0.00921846,0.019340811,1.9560186,24,-60.304436,0,0,20.661207,0,0,0,,0,1,0.90927535,0.04574247,0.95733345,1,1,0,0.24044576,35.08333,19.768393,8.280247,19.3445,35.08333,29.643492,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/27/2012,8.95,3.7699997,98,80,5.792,2.3,0.7825475,0.100728996,2.6736112,24,-62.230495,0,0,21.321106,0,0,0,,0,1,0.8395453,0.30830646,0.9712954,1,1,0,0.24044576,36.083332,20.674763,8.336928,20.302414,36.083332,30.643492,0.20193176
ColliOrientali,45.64986,12.44986,Carmenere,12/28/2012,12.89,2.6899996,98,76,5.691,0,0.8126245,0.12669991,2.1180556,9,-65.219284,0,0,22.34511,0,0,0,,0.008627691,1,0.8146547,0.3075804,0.9740294,1,1,0.1427148,0.24080524,37.083332,21.513273,8.6452055,21.273823,37.083332,31.643494,0.20217952
ColliOrientali,45.64986,12.44986,Carmenere,12/29/2012,9.84,0.4499998,83,41,6.789,0,1.3936372,0.32117417,5.914352,0,-69.25726,0,0,23.728582,0,0,0,,2.4550573E-05,1,0.61945474,0.3185789,0.96663785,1,0.20508064,0,0.24907446,38.08333,22.319794,8.953243,22.247543,38.08333,32.61037,0.2078782
ColliOrientali,45.64986,12.44986,Carmenere,12/30/2012,9.3,-0.6000004,79,50,6.733,0,1.297648,0.28880605,4.571759,0,-74.07175,0,0,25.378096,0,0,0,,0,1,0.55368817,0.31864175,0.9417541,1,0.7852452,0,0.249098,39.083332,22.93651,9.271825,23.213146,39.083332,32.839626,0.2078782
ColliOrientali,45.64986,12.44986,Carmenere,12/31/2012,7.92,-2.2200003,83,44,6.661,0,1.3365799,0.2626984,4.911111,0,-77.28984,0,0,26.480663,0,0,0,,0,1,0.44749278,0.31859857,0.91567117,1,0.5592767,0,0.249098,40.083332,23.485773,9.590465,24.153812,40.083332,33.615456,0.2078782
ColliOrientali,45.64986,12.44986,Carmenere,01/01/2013,8.27,-3.2399998,98,67,6.35,0,0.9400482,0.1162086,3.6111112,9,-80.424805,0,0,27.55475,0,0,0,,0,1,0.43355078,0.31580868,0.9084876,1,1,0,0.249098,41.08333,23.932684,9.908947,25.069183,41.08333,34.193092,0.2078782
ColliOrientali,45.64986,12.44986,Carmenere,01/02/2013,7.3,2.0699997,98,72,1.287,5,0.16194929,0.12174553,4.6527777,24,-82.949356,0,0,28.4197,0,0,0,,0,1,0.643384,0.16011803,0.9239663,1,0.7241348,0,0.249098,42.083332,24.374977,10.218268,25.978315,42.083332,35.181602,0.2078782
ColliOrientali,45.64986,12.44986,Carmenere,01/03/2013,12.17,2.0900002,98,61,5.316,0,0.834307,0.18960941,4.4444447,7,-86.29606,0,0,29.56633,0,0,0,,0.0043679248,1,0.7653967,0.30550116,0.9381562,1,0.8918612,0.0770438,0.24928,43.083332,25.023445,10.384444,26.902874,43.083332,35.912727,0.20801196
ColliOrientali,45.64986,12.44986,Carmenere,01/04/2013,12.07,1.3000002,98,77,3.129,0,0.4323669,0.11262649,3.148148,11,-90.15003,0,0,30.88676,0,0,0,,0.0037866032,1,0.71325684,0.2598696,0.94088495,1,1,0.11003663,0.2536237,44.08333,25.786667,10.688044,27.841145,44.08333,36.809093,0.21127939
ColliOrientali,45.64986,12.44986,Carmenere,01/05/2013,12.34,2.2600002,98,62,6.275,0,0.96628374,0.18723126,3.3333333,7,-93.39677,0,0,31.999142,0,0,0,,0.005213729,1,0.77910584,0.3176115,0.9411517,1,1,0.08529241,0.25746977,45.083332,26.502666,10.950318,28.782042,45.083332,37.809093,0.21582131
ColliOrientali,45.64986,12.44986,Carmenere,01/06/2013,11.25,-0.119999886,95,61,6.484,0,1.0154874,0.1846837,3.5995371,7,-100.028046,0,0,34.271114,0,0,0,,0.0012398747,1,0.6236019,0.32027596,0.93911165,1,1,0.03727567,0.2625179,46.083332,27.275295,11.268042,29.72311,46.083332,38.80909,0.21929178
ColliOrientali,45.64986,12.44986,Carmenere,01/07/2013,9.29,0.6199999,92,53,6.946,0,1.1568125,0.2256898,6.5046296,3,-103.85685,0,0,35.58292,0,0,0,,0,1,0.61335367,0.32496226,0.9361783,1,0.11365023,0,0.26370612,47.08333,27.898468,11.588513,30.662098,47.08333,39.772163,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/08/2013,5.67,2.13,92,78,1.324,0,0.15206252,0.11905361,3.4837964,5,-105.62685,0,0,36.18935,0,0,0,,0,1,0.55049074,0.16416767,0.93386334,1,1,0,0.26370612,48.08333,28.509205,11.906776,31.59818,48.08333,39.922745,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/09/2013,6.02,2.73,97,66,5.308,0,0.74900216,0.14963757,2.164352,7,-107.27184,0,0,36.752953,0,0,0,,0,1,0.63261205,0.30929282,0.9319327,1,1,0,0.26370612,49.083332,29.063118,12.07699,32.531963,49.083332,40.922745,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/10/2013,7.91,1.1499999,98,94,2.458,0,0.30958766,0.03276208,1.0185186,24,-110.46657,0,0,37.84751,0,0,0,,0,1,0.599552,0.23603037,0.89970565,1,1,0,0.26370612,50.083332,29.694353,12.383231,33.462555,50.083332,41.92274,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/11/2013,6.58,-0.23000002,98,71,5.447,0,0.75589615,0.11157158,3.0671296,9,-113.65014,0,0,38.93825,0,0,0,,0,1,0.45491108,0.31257996,0.8304643,1,1,0,0.26370612,51.08333,30.287876,12.622451,34.359375,51.08333,42.922745,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/12/2013,5.67,0.15999985,80,62,4.24,0,0.7545133,0.21557318,4.0625,0,-116.405136,0,0,39.882153,0,0,0,,0,1,0.4125529,0.29328287,0.8025813,1,1,0,0.26370612,52.083332,30.741022,12.934226,35.188675,52.083332,43.922745,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/13/2013,4.99,2.9300003,98,72,1.782,9.5,0.22775193,0.11908298,6.921296,24,-117.435135,0,0,40.235046,0,0,0,,0,1,0.5712053,0.19938232,0.8872505,1,0.07492286,0,0.26370612,53.083332,31.160187,13.223598,35.994785,53.083332,44.884197,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/14/2013,5.14,1.3600001,98,88,1.967,6.3,0.23755337,0.052377876,9.178241,24,-119.325134,0,0,40.88259,0,0,0,,0,1,0.44294563,0.21137092,0.9433445,1,0.007842161,0,0.26370612,54.08333,31.72605,13.423478,36.884373,54.08333,44.956326,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/15/2013,5.63,0.6300001,98,86,1.383,5.3,0.1571471,0.05872442,6.1458335,24,-121.825134,0,0,41.73913,0,0,0,,0,1,0.43537465,0.17036353,0.96134794,1,0.16270223,0,0.26370612,55.083332,32.16868,13.633141,37.82847,55.083332,44.970623,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/16/2013,4.63,-0.94000006,94,77,0.929,9.7,0.12383217,0.09788023,6.747685,24,-123.74945,0,0,42.398426,0,0,0,,0,1,0.28127065,0.12818971,0.9733572,1,0.089127705,0,0.26370612,56.083332,32.597633,13.801747,38.790318,56.083332,45.13026,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/17/2013,6.44,-0.3699999,98,50,5.279,0,0.9166328,0.18440899,3.0208333,7,-126.79543,0,0,43.442024,0,0,0,,0,1,0.44003075,0.31465492,0.975163,1,1,0,0.26370612,57.08333,32.885517,13.937706,39.76375,57.08333,45.25734,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/18/2013,6,-1.25,92,52,4.142,0,0.7785096,0.19261898,2.2569444,3,-129.2782,0,0,44.29266,0,0,0,,0,1,0.3770836,0.2949826,0.97229844,1,1,0,0.26370612,58.083332,33.322926,14.251542,40.738792,58.083332,46.25734,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/19/2013,3.98,-3.11,98,64,4.438,4.7,0.6998458,0.111736424,3.5185184,24,-130.3953,0,0,44.675392,0,0,0,,0,1,0.17850348,0.3018446,0.9739399,1,1,0,0.26370612,59.083332,33.691734,14.546811,41.71116,59.083332,47.257336,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/20/2013,6.23,1.4900002,98,98,0.707,11.7,0.06382579,0.016204804,4.0625,24,-132.76529,0,0,45.48739,0,0,0,,0,1,0.537155,0.1035738,0.9796807,1,1,0,0.26370612,60.08333,33.88518,14.840395,42.685337,60.08333,48.257336,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/21/2013,7.55,3.37,98,97,1.791,8.6,0.21524732,0.022391079,3.75,24,-134.67647,0,0,46.14219,0,0,0,,0,1,0.769591,0.20209664,0.98528516,1,1,0,0.26370612,61.083332,34.432022,14.948073,43.66525,61.083332,49.25734,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/22/2013,7.16,1.1499999,99,82,1.634,0,0.19218022,0.07363774,4.5833335,13,-137.62378,0,0,47.15198,0,0,0,,0,1,0.56599027,0.19127874,0.9879608,1,0.77620894,0,0.26370612,62.083332,35.19313,15.149719,44.650646,62.083332,50.248016,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/23/2013,7.81,-1.0099998,98,66,6.458,0,0.9382619,0.12947205,3.6921296,7,-141.20622,0,0,48.37938,0,0,0,,0,1,0.48377943,0.33281153,0.9880703,1,1,0,0.26370612,63.08333,35.755695,15.346894,45.63861,63.08333,51.033546,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/24/2013,8.01,2.1999998,84,54,3.772,0,0.73150545,0.26539847,3.738426,0,-143.86755,0,0,49.291195,0,0,0,,0,1,0.682916,0.28939041,0.98740226,1,1,0,0.26370612,64.08333,36.247772,15.6778965,46.626656,64.08333,52.03355,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/25/2013,6.61,-0.15999985,90,45,7.414,0,1.3316422,0.23865713,2.7199075,0,-147.10034,0,0,50.398796,0,0,0,,0,1,0.45999607,0.3421448,0.9864988,1,1,0,0.26370612,65.083336,36.9214,15.969486,47.61402,65.083336,53.03355,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/26/2013,5.16,-3.6099997,71,49,8.745,0,1.7232658,0.25617185,6.3310184,0,-147.10034,0,0,49.601204,0,0,0,,0,1,0.25870165,0.35074335,0.98477006,1,0.1351975,0,0.26370612,66.08333,37.373005,16.311989,48.60045,66.08333,53.997513,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/27/2013,3.8100002,-4.88,83,47,7.754,0,1.4731401,0.19822317,3.8310184,0,-147.10034,0,0,49.601204,0,0,0,,0,1,0.14517559,0.3457259,0.9833068,1,1,0,0.26370612,67.08333,37.62698,16.662525,49.585163,67.08333,54.168747,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/28/2013,4.17,-1.79,89,64,2.522,0,0.45534635,0.15170908,2.5925925,0,-147.10034,0,0,49.601204,0,0,0,,0,1,0.2188824,0.24581099,0.9807731,1,1,0,0.26370612,68.083336,37.775227,17.004087,50.568363,68.083336,55.168743,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/29/2013,6.22,-1.7400002,98,74,8.305,0,1.1324853,0.09358056,3.0324075,9,-147.10034,0,0,49.601204,0,0,0,,0,1,0.37550515,0.35018334,0.9761151,1,1,0,0.26370612,69.08333,38.000633,17.254248,51.548943,69.08333,56.168747,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/30/2013,6.88,0.119999886,98,82,1.829,0,0.22079548,0.07416828,1.25,11,-147.07774,0.022592567,0,49.608948,0,0,0,,0,1,0.4893213,0.20658906,0.97134864,1,1,0,0.26370612,70.08333,38.380882,17.598448,52.524857,70.08333,57.168747,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,01/31/2013,8.94,1.0799999,98,84,3.938,0,0.52112174,0.07390552,1.5333333,13,-146.64351,0.4342288,0,49.757725,0,0,0,,0,1,0.63083994,0.29712385,0.9632836,1,1,0,0.26370612,71.083336,38.876102,17.808807,53.495872,71.083336,58.168743,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,02/01/2013,7.7700005,0.8700001,98,74,2.493,0,0.3300486,0.109367125,2.4074075,9,-146.49269,0.15082006,0,49.809395,0,0,0,,0,1,0.57551515,0.24552733,0.95754576,1,1,0,0.26370612,72.08333,39.504635,18.10378,54.458916,72.08333,59.168747,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,02/02/2013,8.12,1.5799999,98,52,0.244,14.5,0.17760152,0.20218116,4.1666665,24,-146.247,0.24569486,0,49.893578,0,0,0,,0,1,0.63804317,0.040385123,0.9681644,1,1,0,0.26370612,73.08333,40.082756,18.340761,55.416904,73.08333,60.168747,0.22078022
ColliOrientali,45.64986,12.44986,Carmenere,02/03/2013,12.12,0.85999966,85,26,7.878,6,1.836788,0.40514666,2.3495371,24,-144.75697,1.4900132,0,50.40408,0,0,0,,0.0039111124,1,0.6887102,0.35024834,0.97384346,1,1,0.119252115,0.26386908,74.083336,40.72291,18.394056,56.385303,74.083336,61.168743,0.22098726
ColliOrientali,45.64986,12.44986,Carmenere,02/04/2013,11.97,-1.0100002,83,51,9.693,0,1.7087932,0.2876723,3.6342592,0,-143.53047,1.2264947,0,50.824295,0,0,0,,0.0030689293,1,0.6009961,0.35926765,0.9656286,1,1,0,0.2677451,75.08333,41.407963,18.74468,57.358803,75.08333,62.168747,0.22574906
ColliOrientali,45.64986,12.44986,Carmenere,02/05/2013,9.49,-0.72999954,89,69,1.733,0,0.2810323,0.16969603,3.8425925,0,-143.0411,0.48936018,0,50.991962,0,0,0,,8.5381805E-07,1,0.55466676,0.20067888,0.9492579,1,1,0,0.27068618,76.08333,42.00703,19.097342,58.32375,76.08333,63.168747,0.22574906
ColliOrientali,45.64986,12.44986,Carmenere,02/06/2013,10.42,0.07999992,98,72,0.776,0,0.10231854,0.122116305,3.6689816,9,-142.23114,0.8099614,0,51.26947,0,0,0,,0.00022967628,1,0.61489624,0.112088196,0.9402993,1,1,0.018996052,0.27069658,77.083336,42.564205,19.294329,59.272636,77.083336,64.16875,0.22578204
ColliOrientali,45.64986,12.44986,Carmenere,02/07/2013,10.97,-1.8599997,94,54,10.642,0,1.6793056,0.20237465,4.0509257,5,-141.39114,0.84000194,0,51.557262,0,0,0,,0.00072190294,1,0.5514809,0.36331066,0.9388948,1,1,0.014753351,0.27094677,78.08333,43.17646,19.416885,60.212875,78.08333,65.16874,0.22656617
ColliOrientali,45.64986,12.44986,Carmenere,02/08/2013,8.65,-2.1900003,85,38,10.235,0,1.9189994,0.2813507,3.3680556,0,-141.1423,0.24883877,0,51.64252,0,0,0,,0,1,0.47591698,0.3624637,0.93471545,1,1,0,0.2716386,79.08333,43.724792,19.780159,61.1516,79.08333,66.16874,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/09/2013,6.22,-2.85,95,57,5.957,0,0.9682085,0.15424345,2.3842592,5,-141.1423,0,0,51.64252,0,0,0,,0,1,0.34471604,0.33642763,0.9330507,1,1,0,0.2716386,80.083336,44.19524,20.141537,62.086243,80.083336,67.16875,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/10/2013,4.6900005,-4.01,97,39,11.39,0,1.901367,0.18433717,2.5462964,5,-141.1423,0,0,51.64252,0,0,0,,0,1,0.21843292,0.3659622,0.9334029,1,1,0,0.2716386,81.08333,44.534695,20.479197,63.01931,81.08333,68.16874,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/11/2013,4.66,-3.4899998,98,94,3.155,12.4,0.4270652,0.024644203,4.560185,24,-141.1423,0,0,51.64252,0,0,0,,0,1,0.22392157,0.2762547,0.94913596,1,0.7943866,0,0.2716386,82.08333,44.753357,20.841421,63.95337,82.08333,69.16017,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/12/2013,5.78,-1.1500001,98,65,8.988,5.1,1.2553496,0.1248561,6.608796,24,-141.1423,0,0,51.64252,0,0,0,,0,1,0.36535087,0.3592521,0.96194196,1,0.10240741,0,0.2716386,83.083336,44.98317,21.121134,64.903046,83.083336,69.92573,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/13/2013,6.83,-3.04,85,62,3.986,0,0.7096954,0.18056291,4.1203704,0,-141.1295,0.01280059,0,51.646908,0,0,0,,0,1,0.37463915,0.30413416,0.9638252,1,1,0,0.2716386,84.08333,45.34891,21.47809,65.86507,84.08333,70.065544,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/14/2013,9.83,0.6199999,88,49,8.323,0,1.4371924,0.26570663,3.8078704,0,-140.46344,0.6660555,0,51.875107,0,0,0,,2.3368657E-05,1,0.62853146,0.3631989,0.9628464,1,1,0,0.27163956,85.08333,45.73413,21.784685,66.82884,85.08333,71.06554,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/15/2013,10.03,-1.4300003,89,54,11.936,0,1.8860203,0.22425398,4.189815,0,-139.86528,0.5981593,0,52.080048,0,0,0,,5.734031E-05,1,0.54290104,0.38165277,0.9597043,1,1,0,0.27166435,86.083336,46.359093,22.148655,67.79156,86.083336,72.06554,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/16/2013,10.25,-0.46000004,85,47,12.535,0,2.1116898,0.2815238,4.9189816,0,-139.14691,0.7183656,0,52.326168,0,0,0,,0.00013395207,1,0.5863143,0.3876843,0.9559137,1,0.55489206,0,0.27172488,87.08333,46.9038,22.530558,68.7511,87.08333,73.047,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/17/2013,9.51,0.35000038,79,48,10.296,0,1.8432355,0.3086626,4.6296296,0,-138.594,0.5529166,0,52.51561,0,0,0,,1.17116E-06,1,0.6055069,0.38382646,0.9393141,1,0.7410926,0,0.2718533,88.08333,47.490917,22.918081,69.70633,88.08333,73.60964,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/18/2013,9.05,-1.0100002,78,49,12.659,0,2.184708,0.29056987,4.2708335,0,-138.22556,0.3684378,0,52.64184,0,0,0,,0,1,0.5294419,0.3959816,0.909092,1,1,0,0.27185443,89.083336,48.093254,23.302416,70.64439,89.083336,74.36152,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/19/2013,9.6,-2.9700003,88,45,11.358,0,1.9552315,0.24434632,2.9861112,0,-137.79953,0.42603076,0,52.787804,0,0,0,,3.0828373E-06,1,0.48424062,0.39491528,0.894919,1,1,0,0.27185455,90.08333,48.620815,23.69835,71.55289,90.08333,75.36153,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/20/2013,7.69,-1.3899999,86,55,10.659,0,1.7070346,0.21748725,4.7453704,0,-137.69728,0.10225152,0,52.822838,0,0,0,,0,1,0.46461177,0.39503264,0.8911295,1,0.6600957,0,0.2718575,91.08333,49.104237,24.09327,72.447655,91.08333,76.34736,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/21/2013,5.02,-0.7800002,69,50,7.35,6.8999996,1.5002058,0.2860134,9.43287,24,-137.69728,0,0,52.822838,0,0,0,,0,1,0.31982154,0.37568986,0.9018945,1,0.006079274,0,0.2718575,92.083336,49.562817,24.487497,73.33923,92.083336,76.9802,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/22/2013,3.49,-1.1099999,89,48,10.483,3.1,1.7070056,0.2029753,8.113426,24,-137.69728,0,0,52.822838,0,0,0,,0,1,0.17907393,0.3996189,0.9170609,1,0.022744628,0,0.2718575,93.08333,49.87677,24.864185,74.24175,93.08333,76.98698,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/23/2013,4.78,-1.1700001,98,56,8.604,7.4,1.2934103,0.15059623,5.2777777,24,-137.69728,0,0,52.822838,0,0,0,,0,1,0.28671104,0.3907061,0.9308386,1,0.3876014,0,0.2718575,94.08333,50.06033,25.263432,75.159386,94.08333,77.024925,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/24/2013,7.7300005,0.37000012,98,82,1.637,7.5,0.18766785,0.076811746,5.5208335,24,-137.56361,0.13366188,0,52.868633,0,0,0,,0,1,0.5442314,0.20084478,0.94506913,1,0.30396777,0,0.2718575,95.083336,50.35777,25.646227,76.09082,95.083336,77.40904,0.22715527
ColliOrientali,45.64986,12.44986,Carmenere,02/25/2013,10.85,-0.27999973,98,44,12.283,0,2.001755,0.23329546,3.9814816,7,-136.64471,0.9188952,0,53.18346,0,0,0,,0.0006148228,1,0.60773516,0.41441488,0.95037234,1,1,0.02533269,0.27188313,96.083336,50.90465,25.85597,77.03611,96.083336,77.74201,0.22719926
ColliOrientali,45.64986,12.44986,Carmenere,02/26/2013,12.47,-2.1599998,82,49,9.763,0,1.7866943,0.2949873,3.2291667,0,-135.35516,1.2895584,0,53.62528,0,0,0,,0.0048918184,1,0.57214266,0.4045017,0.93946606,1,1,0,0.27267614,97.08333,51.5109,26.269972,77.98602,97.08333,78.74202,0.2282108
ColliOrientali,45.64986,12.44986,Carmenere,02/27/2013,10.13,3.1999998,87,58,7.938,1.3,1.2884631,0.26058665,3.9583333,24,-134.31184,1.0433153,0,53.98274,0,0,0,,0.00010984815,1,0.81730586,0.39294112,0.9222797,1,1,0.011719712,0.2773687,98.08333,52.093258,26.67399,78.92478,98.08333,79.74201,0.22823116
ColliOrientali,45.64986,12.44986,Carmenere,02/28/2013,12.75,1.6400003,86,48,12.576,0,2.1557527,0.31952226,4.677778,0,-132.45537,1.8564706,0,54.618793,0,0,0,,0.007302662,1,0.7435203,0.42128363,0.91508216,1,0.70625573,0,0.27777827,99.083336,52.90749,27.068113,79.846756,99.083336,80.729774,0.22869913
ColliOrientali,45.64986,12.44986,Carmenere,03/01/2013,13.21,0.84000015,98,64,13.41,0,1.9814966,0.17229323,2.9629629,7,-130.5406,1.9147631,0,55.274822,0,0,0,,0.010105979,1,0.7034148,0.42582127,0.91192925,1,1,0.11756936,0.28519773,100.08333,53.649338,27.489586,80.76171,100.08333,81.44827,0.22890325
ColliOrientali,45.64986,12.44986,Carmenere,03/02/2013,13.78,1.5799999,97,48,15.532,0,2.4759479,0.26130515,5.127315,5,-128.26428,2.2763274,0,56.05472,0,0,0,,0.015361322,1,0.75222045,0.43328002,0.91011107,1,0.45053697,0.10551979,0.29552266,101.08333,54.354786,27.91572,81.67357,101.08333,82.42537,0.23378104
